id,dataset,split,question,context,accepted_answers,model_answer,auto_correctness_label,manual_correctness_label,raw_generation_confidence,hidden_state_method,run_id,review_notes
triviaqa-rc.nocontext-validation-52,triviaqa_rc_nocontext_validation_1000,train,Who had a Too Legit To Quit Tour?,,MC Hammer | M. C. Hammer | Hammer (rapper) | Family Affair(MC Hammer album) | Too Tight(MC Hammer album) | Stanley Burrell | Stanley Kirk Burrell | M c hammer | Mchammer | You Shouldn't Touch This | M.C. Hammer | Family Affair (MC Hammer album) | Stanley K. Burrell | Wiredoo | The hammer crew | Too Tight (MC Hammer album) | too tight mc hammer album | family affair mc hammer album | hammer rapper | stanley k burrell | hammer crew | you shouldn t touch this,Too Legit To Quit by Lil Wayne,0,,0.6302053135716518,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-53,triviaqa_rc_nocontext_validation_1000,train,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""",,Triumph and Disaster,The British and the Boers,0,,0.5875752345455597,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-54,triviaqa_rc_nocontext_validation_1000,train,Who is the most successful UK solo artist in the USA?,,"Elton John | Sir Elton | Rockaday Johnny | Elthon John | Eltonjohn | List of Elton John awards | John, Elton | Reggie Dwight | Lord Choc Ice | Redget Buntovan | Elton John's discography | Elton john discography | Reginald K. Dwight | Mrs. Elton John | Lady Choc Ice | Reg Kenneth Dwight | Renate Blauel | Reginald Kenneth Dwight | Ann Orson | Reg Dwight | Elton John Band | Reginald Dwight | Sir John Elton | Reginald Kenneth | Elton Hercules John | Sir Elton Hercules John CBE | Elton H. John | Nancy Treadlight | Sir Elton John | Kenneth Dwight | john elton | reginald k dwight | mrs elton john | elton h john | elton john s discography",Ed Sheeran,0,,0.9899353330458881,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-55,triviaqa_rc_nocontext_validation_1000,validation,Which country does the airline TAAG come from?,,Angola | Angloa | Etymology of Angola | Republic of Angola | Sport in Angola | The Republic of Angola | ISO 3166-1:AO | iso 3166 1 ao,Angola,1,,0.9988182557597373,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-56,triviaqa_rc_nocontext_validation_1000,train,Which US No 1 single came from Diana Ross's platinum album Diana?,,Upside Down | Upside Down (Diana Ross song) | Up side down | Upside Down (single) | upside down diana ross song | upside down single,"""Upside Down"" by Diana Ross",1,,0.8331154341049419,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-57,triviaqa_rc_nocontext_validation_1000,test,River Phoenix died during the making of which movie?,,Dark Blood | Dark Blood (film) | dark blood film,My Bodyguard,0,,0.6134225103614701,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-58,triviaqa_rc_nocontext_validation_1000,train,Which artist David was born in Bradford UK?,,Hockney | David Hockney,David Bateson,0,,0.889353552893935,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-59,triviaqa_rc_nocontext_validation_1000,validation,What is Mel Gibson's middle name?,,"Columcille | St Colm | Saint Colm Cille | Calum Cille | Collumcille | Life of St. Columba | St Columcille | Columba, Saint | Columba | St Colmcille | Vita Sancti Columbae | Saint Columba | Vita Columbae | Colmcille | Colum Cille mac Fedelmtheo | Columbkille | St. Columcille | Columba of Iona | Colm Cille | Colmkill | Columb Cille | Colmekill | Saint Columb | Saint Columbkille | St Colum Cille | St. Columba | Scoto-Hibernian Monasteries | Saint Colmcille | Life of Columba | Columbcille | Saint Columcille | Colum Cille | St Columba | columba saint | scoto hibernian monasteries | life of st columba",William,0,,0.6336134096314261,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-60,triviaqa_rc_nocontext_validation_1000,validation,Richard Daley was mayor of which city for 21 years?,,"Chicago | Chi-Beria | Sayre language academy | Chicago, Illinois | Hog Butcher for the World | Land of smelly onions | Ariel Community Academy | The weather in Chicago | Chicago, Illinois, U.S.A. | Chicago, Illionis | Near North Montessori | Religion in Chicago | Chicago Finance Committee | The Paris of America | The city of Chicago | City of Chicago | List of sister cities of Chicago | UN/LOCODE:USCHI | Chicago theatre scene | Chicago, WI | The City of Broad Shoulders | City of Broad Shoulders | Sister Cities of Chicago | Chicago il | Chicago, Illinois, USA | Performing arts in Chicago | Chicago Transportation Committee | Chicago, Wisconsin | Chicago theater scene | Chicago, Il | Chicago, IL. | Chicago, Ill. | City of Chicago, Illinois | Chi town | Chicago, United States | Chicago (Ill.) | Transport in Chicago | Chicago, Illinois, United States | Chicago (IL) | USCHI | Chichago | Chcago | Chicago, Illinois, U.S. | Sister Cities Chicago | Chicago, USA | Chi City | Chi-Town | Chicago theatre | Paris of America | Chicago, Illinois, US | Chicago Illinois | The city of Chicago, Illinois | chicago illinois u s | chicago illinois usa | hog butcher for world | chicago wi | un locode uschi | chicago usa | chi beria | weather in chicago | chicago wisconsin | chicago united states | chicago illionis | chicago illinois united states | chicago illinois us | chicago ill | city of chicago illinois",Chicago,1,,0.9090445078023988,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-61,triviaqa_rc_nocontext_validation_1000,train,"""In which movie did Garbo say, """"I want to be alone"""".""",,Grand Hotel | The grand hotel | Grand Hôtel | Grand Hotel (disambiguation) | grand hotel disambiguation,"""Sans Solitude"" (French title)",0,,0.7402778975670912,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-62,triviaqa_rc_nocontext_validation_1000,validation,What is Osbert Lancaster best known for producing?,,Cartoons | Cartoonish | American cartoon | Cartoon | Cartoonistic | Cartoonism,British comic strips and illustrations,0,,0.5430683604218391,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-63,triviaqa_rc_nocontext_validation_1000,train,Who was the defending champion when Martina Navratilova first won Wimbledon singles?,,Virginia Wade | Sarah Virginia Wade,Martina Navratilova herself,0,,0.6958896800033337,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-64,triviaqa_rc_nocontext_validation_1000,train,Who was the first US-born winner of golf's British Open?,,"Walter Hagen | Hagen, Walter | Walter Charles Hagen | hagen walter",Jack Nicklaus,0,,0.8993421299862379,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-65,triviaqa_rc_nocontext_validation_1000,test,In which country is the Sky Train Rail bridge?,,Canada | Canadá | The Dominion of Canada | Commonwealth of Canada | Dominion of canada | ISO 3166-1:CA | Etymology of Canada | Canadiophile | Canada's | ᑲᓇᑕ | Canada/References | America's top hat | Canada. | Cnada | Čanada | Canadian Federation | Kenadian | Canadialand | Xanada | Canadaa | canada s | america s top hat | iso 3166 1 ca | canada references,United Kingdom,0,,0.7431485051922292,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-66,triviaqa_rc_nocontext_validation_1000,train,What was the Paramount Film Company originally called?,,Famous Players Film Company | Raleigh Studios | The Famous Players | Celebrated Players Film Corporation | famous players,Famous Players-Lasker Company,1,,0.8365142142573211,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-67,triviaqa_rc_nocontext_validation_1000,test,Who was the first person after Scott to reach the South Pole overland?,,Edmond Hillary | Sir Edmund Hillary | Edmund Hilary | Sir Ed | Sir Edmund Hilary | Sir Edmund Percival Hillary | Ed Hillary | Sir Edmund | Edmund Percival Hillary | Edmund Hillary,Roald Amundsen,0,,0.9249967862192018,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-68,triviaqa_rc_nocontext_validation_1000,train,Which journalist first told the world about the My Lai massacre?,,"Seymour Hersh | Seymour Hersch | The Dark Side of Camelot | Seymour M. Hersh | Chain of Command: The Road from 9/11 to Abu Ghraib | Hersh, Seymour M. | Sy Hersh | Chain of Command (book) | Seymour (Sy) Myron Hersh | Seymour Hirsch | dark side of camelot | seymour sy myron hersh | chain of command book | seymour m hersh | hersh seymour m | chain of command road from 9 11 to abu ghraib",Seymour Hersh,1,,0.9879470938540557,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-69,triviaqa_rc_nocontext_validation_1000,validation,What is the name of Terence and Shirley Conran's dress designer son?,,Jasper | Jaspis | Bruneau jasper | Egyptian jasper | Black Jasper | Lydian stone | Jasper (mineral) | Youngite | jasper mineral,Matthew Conran,0,,0.5679265723658995,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-70,triviaqa_rc_nocontext_validation_1000,validation,Which drink did The Spice Girls promote?,,Pepsi | Pep.si | Pepsey | Pepsi Convoy | Pepsi Lime | Pepsi: summer Mix | Pepsi Si | Brad's drink | Cherry Pepsi | Pepsi Sí | Pepsi edge | Joy of Cola | Pepsi Summer mix | Pepsi tarik | Pepsi cino | Pepsi Holiday Spice | Pepsi Perfect | PepsiCola | Pepsi Gold | Pepsi Samba | Pepsi Vanilla | Pepsi Avantage | Vanilla Pepsi | Pepsi cola | Pepsi (Summer Mix) | Mandarin Orange Slice | Pepsi advantage | Wildcherrypepsi | Cokesi | Pepsi-Cola | Pepsi Fire | Pepsiman | Pepsi AM | Diet Wild Cherry Pepsi | Pepsi Man | Pepsi Cappuccino | Pepsi Ice | Peppsey | Diet Cherry Pepsi | Pepsi B | Pepsi Limited Edition Summer Mix | Pepsi X | Brads drink | Homemade Pepsi | Diet Pepsi Vanilla | pep si | brad s drink,Love Spice tea,0,,0.3736038765228666,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-71,triviaqa_rc_nocontext_validation_1000,test,Who was the youngest brother in the Beach Boys?,,"Carl Wilson | Carl Wilson discography | Wilson, Carl Dean | Carl Dean Wilson | Wilson, Carl | wilson carl dean | wilson carl",Dennis Wilson,0,,0.9674019695866352,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-72,triviaqa_rc_nocontext_validation_1000,validation,Who first hosted Family Feud?,,Richard Dawson | Dick Dawson | Dickie Dawson | Colin Lionel Emm | Colin Emm,Richard Dawson,1,,0.8739764243861525,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-73,triviaqa_rc_nocontext_validation_1000,test,What did the Lone Ranger's title Kemo Sabe mean in Apache?,,White Shirt | Lèine bhàn | Leine bhan,Kemo Sabe,0,,0.6804886182589366,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-74,triviaqa_rc_nocontext_validation_1000,train,Who or what was Gentle Ben in the 60s TV series?,,Bear cub | Ursine | Ursoidea | Honey pig | Bears | Arctos | Ursidae | BEAR | Mating bears | Reproductive behavior of bears | Ursoid | Cub (bear) | 🐻 | Bear (zoology) | Sexual behavior of bears | Bear hibernation | cub bear | bear zoology,A gentle and wise mustang.,0,,0.5238421456125316,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-75,triviaqa_rc_nocontext_validation_1000,train,Which 70s show was based on the British show Till Death Us Do Part?,,All In The Family | Justice For All (TV pilot) | Stretch Cunningham | All in the Family (US series) | Those Were the Days (TV pilot) | Millard Fillmore High School | all in family | justice for all tv pilot | all in family us series | those were days tv pilot,Till Death Us Parts Company,0,,0.8262820135428945,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-76,triviaqa_rc_nocontext_validation_1000,train,On what date in 1969 did Neil Armstrong first set foot on the Moon?,,July 20th | July 20 | 20 July | Jul 20 | 20th July | Historical anniversaries/July 20 | historical anniversaries july 20,"July 20, 1969",1,,0.9992007176241761,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-77,triviaqa_rc_nocontext_validation_1000,validation,Bandar Seri Begawan International airport is in which country?,,"Brunei | Abode of Peace | Health in Brunei | Burnei | State of Brunei Darussalam | Nation of Brunei, the Abode of Peace | برني دارالسلا | Bruneian Sultanate | Brunei Darrussalam | State of Brunei | Brunai | Nation of Brunei | ISO 3166-1:BN | Asia/Brunei | Human rights in Brunei | Brunei Darsussalam | Nation of Brunei, Abode of Peace | Negara Brunei Darussalam | Subdivisions of Brunei | Brunei Darussalam | Administrative divisions of Brunei | Brunei Sultanate | بروني | Legal system of Brunei | State of Brunei, Abode of Peace | Etymology of Brunei | state of brunei abode of peace | nation of brunei abode of peace | asia brunei | iso 3166 1 bn",Brunei,1,,0.9898120827238244,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-78,triviaqa_rc_nocontext_validation_1000,train,What was the profession of Paul Strand (1890 - 1976)?,,Photographer | Photographist | Freelance photographer | Freelance Photography | Photographr,Photographer,1,,0.9990142654440101,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-79,triviaqa_rc_nocontext_validation_1000,train,Who had a 60s No 1 with Downtown?,,Petula Clark | Petula Clarke | Pet clark | Petula Sally Olwen Clark,Petula Clark,1,,0.9793073653382514,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-80,triviaqa_rc_nocontext_validation_1000,test,"Who was born first, Kiefer Sutherland or Christian Slater?",,Kiefer Sutherland | Kiefer sutherlund | Keefer Sutherland | Promised Land (1987) | Keifer Sutherland | Kiefer William Frederick Dempsey George Rufus Sutherland | Keifer Southerland | Kiefer William Fredrick Dempsey George Rufus Sutherland | Kiefer Sutherland characters | promised land 1987,"Kiefer Sutherland

(Note: K",0,,0.968566937072576,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-81,triviaqa_rc_nocontext_validation_1000,test,"To the nearest two, how many tennis Grand Slam titles did Jimmy Connors win?",,10 | ten,10 titles,1,,0.7502369563446544,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-82,triviaqa_rc_nocontext_validation_1000,train,Who was the Georgia Peach?,,"Ty Cobb | Cobb, Ty | The Georgia Peach | Tyrus Raymond Cobb | Tyrus Cobb | cobb ty | georgia peach","A nickname for Georgia

(Note: The """,0,,0.6456441263636515,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-83,triviaqa_rc_nocontext_validation_1000,train,Who set fire to his guitar at the Monterey Pop festival in 19676?,,Jimi Hendrix | Hendrix | Lithofayne Pridgeon | Early life of jimi hendrix | Villanova Junction | James Marshall Hendrix | Jimmi Hendrix | Jimy Hendrix | Johnny Allen Hendrix | Jimmy hendrix | Jimmy Hendricks | Gypsy Sun and Rainbows | Electric Church | Janie Hendrix | Heaven Research | Jim Hendrix | Al Hendrix | Gypsy Suns and Rainbows | James Hendrix,Jimi Hendrix,1,,0.9974418026520074,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-84,triviaqa_rc_nocontext_validation_1000,train,Della Street was whose secretary?,,Perry Mason | Perry Mason (film) | Perry Mason: The Case of the Defiant Daughter | perry mason case of defiant daughter | perry mason film,Sherlock Holmes' secretary,0,,0.8211386798104945,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
triviaqa-rc.nocontext-validation-85,triviaqa_rc_nocontext_validation_1000,train,"In music, who was Sweet and Innocent and Too Young?",,Donny Osmond | Donny & Marie in Las Vegas | Donald Clark Osmond | Donald Osmond | Donnie Osmond | donny marie in las vegas,The Beatles,0,,0.6289070581447697,answer_mean,freegpu-triviaqa1000-microsoft_Phi-3.5-mini-instruct-answermean,
